j,eta
16.821061616459048,-3.309532272302616
16.80695395341285,-3.307838176057552
16.79284641234546,-3.3061411472115556
16.7787389931677,-3.3044411935795246
16.76463169578999,-3.3027383229460185
16.75052452012261,-3.3010325430595575
16.73641746607545,-3.299323861638607
16.72231053355825,-3.297612286366582
16.708203722480434,-3.2958978248956448
16.69409703275118,-3.2941804848458345
16.679990464279513,-3.2924602738030426
16.66588401697419,-3.290737199321743
16.651777690743828,-3.2890112689227857
16.637671485496803,-3.287282490095732
16.623565401141377,-3.2855508702963587
16.609459437585574,-3.2838164169499064
16.595353594737357,-3.2820791374471026
16.581247872504473,-3.2803390391481737
16.56714227079461,-3.2785961293795425
16.553036789515275,-3.2768504154367832
16.538931428573928,-3.2751019045821446
16.524826187877892,-3.273350604046633
16.510721067334508,-3.2715965210268525
16.49661606685091,-3.2698396626905386
16.482511186334257,-3.2680800361712716
16.46840642569166,-3.266317648570931
16.454301784830164,-3.2645525069599035
16.440197263656874,-3.2627846183746407
16.426092862078733,-3.2610139898231814
16.41198858000282,-3.2592406282783943
16.397884417336158,-3.25746454068292
16.38378037398583,-3.255685733946604
16.36967644985892,-3.2539042149481534
16.35557264486256,-3.2521199905342972
16.341468958903963,-3.2503330675194357
16.327365391890382,-3.2485434526869574
16.31326194372911,-3.2467511527891846
16.29915861432759,-3.244956174545302
16.285055403593365,-3.243158524642867
16.270952311434062,-3.24135820973826
16.25684933775735,-3.2395552364581794
16.242746482471222,-3.2377496113932414
16.22864374548359,-3.235941341107428
16.214541126702642,-3.234130432130518
16.20043862603673,-3.232316890960697
16.186336243394358,-3.230500724064976
16.17223397868413,-3.228681937881153
16.158131831815002,-3.2268605388116005
16.144029802696004,-3.225036533230424
16.12992789123641,-3.223209927479703
16.11582609734576,-3.2213807278690934
16.101724420933753,-3.2195489406786684
16.08762286191041,-3.2177145721554266
16.07352142018596,-3.2158776285162203
16.05942009567089,-3.2140381159466282
16.045318888275936,-3.2121960406017886
16.03121779791225,-3.210351408602478
16.017116824491108,-3.2085042260423577
16.003015967924185,-3.206654498981543
15.988915228123444,-3.204802233449706
15.974814605001146,-3.202947435446091
15.960714098469989,-3.2010901109364625
15.946613708442841,-3.199230265859378
15.93251343483311,-3.1973679061182567
15.918413277554459,-3.1955030375878506
15.904313236520899,-3.1936356661124665
15.890213311646885,-3.191765797504143
15.876113502847257,-3.1898934375440082
15.862013810037226,-3.1880185919830355
15.847914233132446,-3.1861412665404516
15.83381477204893,-3.1842614669061033
15.819715426703238,-3.1823791987362453
15.805616197012265,-3.1804944676587104
15.791517082893396,-3.1786072792694595
15.777418084264443,-3.176717639134421
15.763319201043716,-3.1748255527880755
15.749220433149993,-3.172931025734263
15.735121780502608,-3.171034063444607
15.7210232430212,-3.1691346713640427
15.706924820626199,-3.167232854900693
15.69282651323822,-3.1653286194390056
15.678728320778713,-3.1634219703260533
15.664630243169412,-3.161512912883604
15.650532280332758,-3.159601452399187
15.636434432191699,-3.157687594130618
15.622336698669692,-3.155771343306244
15.608239079690826,-3.1538527051223824
15.594141575179767,-3.15193168474481
15.580044185061709,-3.1500082873100452
