r,v,eta,stable
0.42875038754978595,-0.40922019833191975,-4.669797914171149,false
0.4311899836848212,-0.407064309325661,-4.68375142217602,false
0.4336435400410995,-0.40491661568715015,-4.6977043382868935,false
0.4361113927232699,-0.40277685576037203,-4.711656603313966,false
0.4385938884806622,-0.40064476821956024,-4.725608156844495,false
0.4410913852709794,-0.39852009180012504,-4.739558937128166,false
0.4436042528589721,-0.39640256502263926,-4.753508880956187,false
0.4461328734529626,-0.3942919259087518,-4.767457923533442,false
0.4486776423823435,-0.39218791168790573,-4.781405998342992,false
0.4512389688194777,-0.39009025849374923,-4.795353037002155,false
0.45381727654976467,-0.38799870104890344,-4.8092989691092995,false
0.4564130047940121,-0.38591297233668226,-4.823243722080401,false
0.4590266090876406,-0.38383280325832075,-4.837187220974326,false
0.4616585622218001,-0.38175792227394906,-4.851129388305667,false
0.46430935525185585,-0.3796880550256367,-4.865070143843866,false
0.4669794985794657,-0.37762292394036806,-4.87900940439717,false
0.4696695231149781,-0.3755622478109953,-4.892947083579849,false
0.4723799815277085,-0.373505741352465,-4.906883091560869,false
0.4751114495925066,-0.371453114730931,-4.920817334792037,false
0.4778645276418842,-0.36940407306270234,-4.934749715713393,false
0.4806398421341705,-0.3673583158796805,-4.948680132433295,false
0.4834380473493306,-0.365315536557799,-4.962608478380407,false
0.486259827225436,-0.3632754217042412,-4.9765346419243395,false
0.489105897350512,-0.3612376504989544,-4.990458505961348,false
0.49197700712608367,-0.35920189398537683,-5.0043799474609605,false
0.4948739421211293,-0.3571678143045429,-5.018298836968843,false
0.49779752663719196,-0.35513506386614435,-5.032215038060581,false
0.50074862650859,-0.353103284449143,-5.046128406740238,false
0.5037281521644341,-0.35107210622372526,-5.060038790776727,false
0.5067370619831867,-0.34904114668505765,-5.073946028969913,false
0.509776365974704,-0.34701000948804994,-5.087849950337167,false
0.5128471298296203,-0.3449782831709155,-5.101750373209656,false
0.5159504793820037,-0.3429455397533403,-5.115647104225891,false
0.5190876055378923,-0.340911333193004,-5.129539937208048,false
0.5222597697306447,-0.33887519768182567,-5.143428651904141,false
0.5254683099734133,-0.33683664576012656,-5.157313012576191,false
0.5287146475905512,-0.3347951662237485,-5.171192766411099,false
0.5320002947232294,-0.3327502217946407,-5.1850676417266355,false
0.5353268627207565,-0.330701246520754,-5.198937345939933,false
0.5386960715484499,-0.32864764286493,-5.212801563259576,false
0.5421097603663629,-0.32658877843545353,-5.226659952054849,false
0.5455698994615555,-0.32452398230208246,-5.240512141846278,false
0.5490786037510534,-0.3224525408307921,-5.254357729850088,false
0.5526381481151058,-0.32037369295758256,-5.268196276994782,false
0.5562509848722111,-0.3182866248056552,-5.28202730331008,false
0.5599197637719072,-0.31619046353046654,-5.295850282565769,false
0.5636473549617673,-0.31408427025265767,-5.309664636009319,false
0.5674368754853585,-0.3119670319079163,-5.32346972501446,false
0.5712917199953882,-0.3098376518039242,-5.33726484240572,false
0.5752155965276974,-0.30769493862506625,-5.351049202162767,false
0.579212568389057,-0.30553759356212756,-5.364821927128403,false
0.5832871034795053,-0.3033641951623748,-5.378582034238381,false
0.5874441327194005,-0.30117318138851173,-5.392328416650401,false
0.59168911971101,-0.29896282823481346,-5.4060598219598885,false
0.5960281443764598,-0.29673122406186303,-5.4197748254314995,false
0.600468004136283,-0.2944762385607028,-5.433471796818583,false
0.6050163373125288,-0.29219548491633535,-5.447148858844023,false
0.6096817749836573,-0.2898862732711344,-5.46080383470857,false
0.6144741296759495,-0.28754555293355827,-5.474434180973737,false
0.6194046323376728,-0.2851698398493546,-5.48803690067317,false
0.6244862334603739,-0.28275512451509516,-5.50160842927675,false
0.6297339907027469,-0.28029675355334066,-5.515144482733156,false
0.6351655751031565,-0.2777892752363016,-5.528639851516395,false
0.6408019428785287,-0.2752262347631448,-5.542088116122818,false
0.6466682432245506,-0.27259989808055546,-5.555481245509433,false
0.6527950703246265,-0.26990087175530597,-5.56880901624547,false
0.6592202306535335,-0.26711756772386885,-5.582058148344644,false
0.6659913049195512,-0.2642354297500729,-5.595210976937051,false
0.6731694776635895,-0.2612357815801487,-5.608243330894122,false
0.6808354692191325,-0.25809405157084714,-5.62112098781666,false
0.6890991128197695,-0.2547769250753098,-5.633793418430556,false
0.6981155767916175,-0.25123756442258494,-5.646181990626635,false
0.7081143665844296,-0.24740717632604023,-5.658155829224121,false
0.71945405257677,-0.24317944431717134,-5.669477138058819,false
0.7327279273118658,-0.23838179241635699,-5.679661292779105,false
0.7489283210219541,-0.23273783819651597,-5.687575066675664,false
0.7666204885205152,-0.22682680517577894,-5.690502926008809,true
0.7858028138726688,-0.22070003940592248,-5.686880825288181,true
0.8024663116135595,-0.21560351222979143,-5.67795005475941,true
0.8155415556867923,-0.21174446606678407,-5.667151551715944,true
0.8265710655058359,-0.20858122013750435,-5.655436819827753,true
0.8362647737843731,-0.20586839813613672,-5.643163673540168,true
0.8449921568753485,-0.2034784016588176,-5.630526026363655,true
0.8529804001884203,-0.2013332741808639,-5.617635733678672,true
0.8603813608316166,-0.1993812639637081,-5.60456162037181,true
0.8673022249980115,-0.19758606946553672,-5.59134851109956,true
0.8738217746760449,-0.1959211558082509,-5.578027005808028,true
0.8799997908885024,-0.19436648662827252,-5.56461881949878,true
0.8858828280933938,-0.19290652757569185,-5.551139865931803,true
0.8915079302227119,-0.19152896763469668,-5.537602126473109,true
0.8969051148618034,-0.19022386801324023,-5.524014830614822,true
0.9020990876712996,-0.18898307704618628,-5.51038522878533,true
0.9071104581274676,-0.18779981675095703,-5.496719114130934,true
0.9119566220953644,-0.1866683836488837,-5.483021184422348,true
0.9166524158000268,-0.18558392773285026,-5.469295299071718,true
0.921210609237324,-0.1845422861562581,-5.455544665507614,true
0.9256422844617768,-0.18353985604906262,-5.441771976853353,true
0.9299571297991633,-0.18257349583535898,-5.427979515332113,true
0.9341636716378937,-0.1816404476613148,-5.414169231096309,true
0.9382694591826327,-0.18073827569539316,-5.400342803136139,true
0.9422812132818319,-0.17986481652593822,-5.3865016869194875,true
0.9462049474777715,-0.17901813889372623,-5.372647152070629,true
0.9500460673374331,-0.17819651070982503,-5.358780312475403,true
0.9538094526257602,-0.17739837181833912,-5.344902150561011,true
0.957499525795982,-0.1766223113328795,-5.331013537046939,true
0.9611203094720931,-0.17586704864650268,-5.3171152471400855,true
0.9646754750037179,-0.17513141741627664,-5.3032079739125155,true
0.968168383725611,-0.17441435197495198,-5.2892923394279014,true
0.971602122213876,-0.17371487573695266,-5.275368904054777,true
0.9749795325695405,-0.17303209125401908,-5.261438174308662,true
0.9783032385580563,-0.1723651716436868,-5.247500609492365,true
0.9815756682752653,-0.17171335316703581,-5.233556627348133,true
0.9847990738860694,-0.17107592877365269,-5.219606608892368,true
0.9879755488838134,-0.170452242464805,-5.20565090257034,true
0.9911070432394222,-0.16984168435217287,-5.191689827842093,true
0.9941953767466063,-0.16924368631043704,-5.177723678290245,true
0.9972422508181198,-0.16865771813928,-5.1637527243239,true
1.0002492589467396,-0.168083284163889,-5.14977721553989,true
1.003217896010698,-0.16751992021464515,-5.135797382791988,true
