j,eta
17.976667216127872,-8.093735045388593
17.97035997643432,-8.088207453719974
17.964052343885193,-8.08268120896878
17.957744318383835,-8.07715631187979
17.951435899833626,-8.071632763198297
17.94512708813837,-8.06611056366874
17.938817883201445,-8.060589714037643
17.932508284926943,-8.055070215049662
17.926198293218377,-8.049552067452074
17.919887907979902,-8.044035271990566
17.913577129115264,-8.038519829412841
17.90726595652864,-8.033005740465734
17.9009543901242,-8.027493005896714
17.894642429806122,-8.02198162645383
17.888330075478578,-8.01647160288581
17.882017327046153,-8.01096293594053
17.875704184413145,-8.005455626367494
17.86939064748419,-7.999949674915662
17.8630767161638,-7.994445082335044
17.856762390356756,-7.988941849375318
17.85044766996783,-7.983439976786851
